lat,lon,time,gpp,sitename,IGBPcode
61.8474,24.2948,2005-04-30 00:00:00,2.19261,FI-Hyy,ENF
61.8474,24.2948,2005-05-31 00:00:00,4.58283,FI-Hyy,ENF
61.8474,24.2948,2005-06-30 00:00:00,7.94605,FI-Hyy,ENF
61.8474,24.2948,2005-07-31 00:00:00,8.2055,FI-Hyy,ENF
61.8474,24.2948,2005-08-31 00:00:00,6.52212,FI-Hyy,ENF
61.8474,24.2948,2005-09-30 00:00:00,4.06144,FI-Hyy,ENF
61.8474,24.2948,2005-10-31 00:00:00,2.02944,FI-Hyy,ENF
61.8474,24.2948,2005-11-30 00:00:00,0.559363,FI-Hyy,ENF
61.8474,24.2948,2005-12-31 00:00:00,0.353993,FI-Hyy,ENF
61.8474,24.2948,2006-01-31 00:00:00,0.0584051,FI-Hyy,ENF
61.8474,24.2948,2006-02-28 00:00:00,0.148118,FI-Hyy,ENF
61.8474,24.2948,2006-03-31 00:00:00,0.0892347,FI-Hyy,ENF
61.8474,24.2948,2006-04-30 00:00:00,1.46165,FI-Hyy,ENF
61.8474,24.2948,2006-05-31 00:00:00,4.76256,FI-Hyy,ENF
61.8474,24.2948,2006-06-30 00:00:00,7.84485,FI-Hyy,ENF
61.8474,24.2948,2006-07-31 00:00:00,8.79111,FI-Hyy,ENF
61.8474,24.2948,2006-08-31 00:00:00,4.75563,FI-Hyy,ENF
61.8474,24.2948,2006-09-30 00:00:00,4.41175,FI-Hyy,ENF
61.8474,24.2948,2006-10-31 00:00:00,1.32205,FI-Hyy,ENF
61.8474,24.2948,2006-11-30 00:00:00,0.233733,FI-Hyy,ENF
61.8474,24.2948,2006-12-31 00:00:00,0.0888803,FI-Hyy,ENF
61.8474,24.2948,2007-01-31 00:00:00,0.0942778,FI-Hyy,ENF
61.8474,24.2948,2007-02-28 00:00:00,0.164657,FI-Hyy,ENF
61.8474,24.2948,2007-03-31 00:00:00,1.35953,FI-Hyy,ENF
61.8474,24.2948,2007-04-30 00:00:00,2.33189,FI-Hyy,ENF
61.8474,24.2948,2007-05-31 00:00:00,4.52066,FI-Hyy,ENF
61.8474,24.2948,2007-06-30 00:00:00,7.38827,FI-Hyy,ENF
61.8474,24.2948,2007-07-31 00:00:00,7.84211,FI-Hyy,ENF
61.8474,24.2948,2007-08-31 00:00:00,7.50849,FI-Hyy,ENF
61.8474,24.2948,2007-09-30 00:00:00,3.59093,FI-Hyy,ENF
61.8474,24.2948,2007-10-31 00:00:00,1.34395,FI-Hyy,ENF
61.8474,24.2948,2007-11-30 00:00:00,0.232976,FI-Hyy,ENF
61.8474,24.2948,2007-12-31 00:00:00,0.106197,FI-Hyy,ENF
61.8474,24.2948,2008-01-31 00:00:00,0.0524678,FI-Hyy,ENF
61.8474,24.2948,2008-02-28 00:00:00,0.189101,FI-Hyy,ENF
61.8474,24.2948,2008-03-31 00:00:00,0.282272,FI-Hyy,ENF
61.8474,24.2948,2008-04-30 00:00:00,2.31478,FI-Hyy,ENF
61.8474,24.2948,2008-05-31 00:00:00,5.38463,FI-Hyy,ENF
61.8474,24.2948,2008-06-30 00:00:00,7.42796,FI-Hyy,ENF
61.8474,24.2948,2008-07-31 00:00:00,7.49299,FI-Hyy,ENF
61.8474,24.2948,2008-08-31 00:00:00,6.08392,FI-Hyy,ENF
61.8474,24.2948,2008-09-30 00:00:00,3.98361,FI-Hyy,ENF
61.8474,24.2948,2008-10-31 00:00:00,1.44179,FI-Hyy,ENF
61.8474,24.2948,2008-11-30 00:00:00,0.409021,FI-Hyy,ENF
61.8474,24.2948,2008-12-31 00:00:00,0.0510877,FI-Hyy,ENF
61.8474,24.2948,2009-01-31 00:00:00,0.0,FI-Hyy,ENF
61.8474,24.2948,2009-02-28 00:00:00,0.0382314,FI-Hyy,ENF
61.8474,24.2948,2009-03-31 00:00:00,0.212016,FI-Hyy,ENF
61.8474,24.2948,2009-04-30 00:00:00,1.98973,FI-Hyy,ENF
61.8474,24.2948,2009-05-31 00:00:00,5.77426,FI-Hyy,ENF
61.8474,24.2948,2009-06-30 00:00:00,8.14928,FI-Hyy,ENF
61.8474,24.2948,2009-07-31 00:00:00,9.37346,FI-Hyy,ENF
61.8474,24.2948,2009-08-31 00:00:00,8.04427,FI-Hyy,ENF
61.8474,24.2948,2009-09-30 00:00:00,4.55086,FI-Hyy,ENF
61.8474,24.2948,2009-10-31 00:00:00,1.4655,FI-Hyy,ENF
61.8474,24.2948,2009-11-30 00:00:00,0.215941,FI-Hyy,ENF
61.8474,24.2948,2009-12-31 00:00:00,0.000363784,FI-Hyy,ENF
61.8474,24.2948,2010-01-31 00:00:00,0.0962214,FI-Hyy,ENF
61.8474,24.2948,2010-02-28 00:00:00,0.0634968,FI-Hyy,ENF
61.8474,24.2948,2010-03-31 00:00:00,0.255334,FI-Hyy,ENF
61.8474,24.2948,2010-04-30 00:00:00,2.09029,FI-Hyy,ENF
61.8474,24.2948,2010-05-31 00:00:00,5.44847,FI-Hyy,ENF
61.8474,24.2948,2010-06-30 00:00:00,11.2511,FI-Hyy,ENF
61.8474,24.2948,2010-07-31 00:00:00,9.36293,FI-Hyy,ENF
61.8474,24.2948,2010-08-31 00:00:00,7.30809,FI-Hyy,ENF
61.8474,24.2948,2010-09-30 00:00:00,3.51638,FI-Hyy,ENF
61.8474,24.2948,2010-10-31 00:00:00,1.6204,FI-Hyy,ENF
61.8474,24.2948,2010-11-30 00:00:00,0.30047,FI-Hyy,ENF
61.8474,24.2948,2010-12-31 00:00:00,0.00174789,FI-Hyy,ENF
61.8474,24.2948,2011-01-31 00:00:00,0.13802,FI-Hyy,ENF
61.8474,24.2948,2011-02-28 00:00:00,0.145153,FI-Hyy,ENF
61.8474,24.2948,2011-03-31 00:00:00,0.263816,FI-Hyy,ENF
61.8474,24.2948,2011-04-30 00:00:00,2.37532,FI-Hyy,ENF
61.8474,24.2948,2011-05-31 00:00:00,5.96266,FI-Hyy,ENF
61.8474,24.2948,2011-06-30 00:00:00,9.4464,FI-Hyy,ENF
61.8474,24.2948,2011-07-31 00:00:00,9.5114,FI-Hyy,ENF
61.8474,24.2948,2011-08-31 00:00:00,8.68701,FI-Hyy,ENF
61.8474,24.2948,2011-09-30 00:00:00,4.68799,FI-Hyy,ENF
61.8474,24.2948,2011-10-31 00:00:00,2.09722,FI-Hyy,ENF
61.8474,24.2948,2011-11-30 00:00:00,0.581935,FI-Hyy,ENF
61.8474,24.2948,2011-12-31 00:00:00,0.134788,FI-Hyy,ENF
61.8474,24.2948,2012-01-31 00:00:00,0.0481851,FI-Hyy,ENF
61.8474,24.2948,2012-02-28 00:00:00,0.0493393,FI-Hyy,ENF
61.8474,24.2948,2012-03-31 00:00:00,0.550037,FI-Hyy,ENF
61.8474,24.2948,2012-04-30 00:00:00,1.64287,FI-Hyy,ENF
61.8474,24.2948,2012-05-31 00:00:00,5.64201,FI-Hyy,ENF
61.8474,24.2948,2012-06-30 00:00:00,8.77597,FI-Hyy,ENF
61.8474,24.2948,2012-07-31 00:00:00,8.7393,FI-Hyy,ENF
61.8474,24.2948,2012-08-31 00:00:00,8.79125,FI-Hyy,ENF
61.8474,24.2948,2012-09-30 00:00:00,4.05352,FI-Hyy,ENF
61.8474,24.2948,2012-10-31 00:00:00,1.53971,FI-Hyy,ENF
61.8474,24.2948,2012-11-30 00:00:00,0.34778,FI-Hyy,ENF
61.8474,24.2948,2012-12-31 00:00:00,0.00926003,FI-Hyy,ENF
61.8474,24.2948,2013-01-31 00:00:00,0.0123687,FI-Hyy,ENF
61.8474,24.2948,2013-02-28 00:00:00,0.0913627,FI-Hyy,ENF
61.8474,24.2948,2013-03-31 00:00:00,0.311254,FI-Hyy,ENF
61.8474,24.2948,2013-04-30 00:00:00,1.40494,FI-Hyy,ENF
61.8474,24.2948,2013-05-31 00:00:00,6.23452,FI-Hyy,ENF
61.8474,24.2948,2013-06-30 00:00:00,10.3332,FI-Hyy,ENF
61.8474,24.2948,2013-07-31 00:00:00,9.91814,FI-Hyy,ENF
61.8474,24.2948,2013-08-31 00:00:00,6.99043,FI-Hyy,ENF
61.8474,24.2948,2013-09-30 00:00:00,4.5545,FI-Hyy,ENF
61.8474,24.2948,2013-10-31 00:00:00,1.79551,FI-Hyy,ENF
61.8474,24.2948,2013-11-30 00:00:00,0.375767,FI-Hyy,ENF
61.8474,24.2948,2013-12-31 00:00:00,0.117785,FI-Hyy,ENF
61.8474,24.2948,2014-01-31 00:00:00,0.17723,FI-Hyy,ENF
61.8474,24.2948,2014-02-28 00:00:00,0.328568,FI-Hyy,ENF
61.8474,24.2948,2014-03-31 00:00:00,1.01637,FI-Hyy,ENF
61.8474,24.2948,2014-04-30 00:00:00,2.4793,FI-Hyy,ENF
61.8474,24.2948,2014-05-31 00:00:00,4.99721,FI-Hyy,ENF
61.8474,24.2948,2014-06-30 00:00:00,8.44565,FI-Hyy,ENF
61.8474,24.2948,2014-07-31 00:00:00,9.34471,FI-Hyy,ENF
61.8474,24.2948,2014-08-31 00:00:00,7.5482,FI-Hyy,ENF
61.8474,24.2948,2014-09-30 00:00:00,5.68609,FI-Hyy,ENF
61.8474,24.2948,2014-10-31 00:00:00,1.53205,FI-Hyy,ENF
61.8474,24.2948,2014-11-30 00:00:00,0.312018,FI-Hyy,ENF
61.8474,24.2948,2014-12-31 00:00:00,0.0918274,FI-Hyy,ENF
60.8986,23.5135,2000-01-31 00:00:00,0.0,FI-Jok,CRO
60.8986,23.5135,2000-02-28 00:00:00,0.0202236,FI-Jok,CRO
60.8986,23.5135,2000-03-31 00:00:00,0.011718,FI-Jok,CRO
60.8986,23.5135,2000-04-30 00:00:00,0.117897,FI-Jok,CRO
60.8986,23.5135,2000-05-31 00:00:00,0.977612,FI-Jok,CRO
60.8986,23.5135,2000-06-30 00:00:00,2.40648,FI-Jok,CRO
60.8986,23.5135,2000-07-31 00:00:00,2.45885,FI-Jok,CRO
60.8986,23.5135,2000-08-31 00:00:00,2.32982,FI-Jok,CRO
60.8986,23.5135,2000-09-30 00:00:00,0.720215,FI-Jok,CRO
60.8986,23.5135,2000-10-31 00:00:00,0.0915144,FI-Jok,CRO
60.8986,23.5135,2000-11-30 00:00:00,0.0206163,FI-Jok,CRO
60.8986,23.5135,2000-12-31 00:00:00,0.0146128,FI-Jok,CRO
60.8986,23.5135,2001-01-31 00:00:00,0.00162355,FI-Jok,CRO
60.8986,23.5135,2001-02-28 00:00:00,0.0228062,FI-Jok,CRO
60.8986,23.5135,2001-03-31 00:00:00,0.00606538,FI-Jok,CRO
60.8986,23.5135,2001-04-30 00:00:00,0.0,FI-Jok,CRO
60.8986,23.5135,2001-05-31 00:00:00,0.298825,FI-Jok,CRO
60.8986,23.5135,2001-06-30 00:00:00,3.10397,FI-Jok,CRO
60.8986,23.5135,2001-07-31 00:00:00,6.75245,FI-Jok,CRO
60.8986,23.5135,2001-08-31 00:00:00,2.45732,FI-Jok,CRO
60.8986,23.5135,2001-09-30 00:00:00,0.757321,FI-Jok,CRO
60.8986,23.5135,2001-10-31 00:00:00,0.401256,FI-Jok,CRO
60.8986,23.5135,2001-11-30 00:00:00,0.0596147,FI-Jok,CRO
60.8986,23.5135,2001-12-31 00:00:00,0.00717658,FI-Jok,CRO
60.8986,23.5135,2002-01-31 00:00:00,0.0,FI-Jok,CRO
60.8986,23.5135,2002-02-28 00:00:00,0.0254613,FI-Jok,CRO
60.8986,23.5135,2002-03-31 00:00:00,0.0121579,FI-Jok,CRO
60.8986,23.5135,2002-04-30 00:00:00,0.480171,FI-Jok,CRO
60.8986,23.5135,2002-05-31 00:00:00,2.82914,FI-Jok,CRO
60.8986,23.5135,2002-06-30 00:00:00,3.19946,FI-Jok,CRO
60.8986,23.5135,2002-07-31 00:00:00,6.58128,FI-Jok,CRO
60.8986,23.5135,2002-08-31 00:00:00,2.78967,FI-Jok,CRO
60.8986,23.5135,2002-09-30 00:00:00,2.16895,FI-Jok,CRO
60.8986,23.5135,2002-10-31 00:00:00,0.63186,FI-Jok,CRO
60.8986,23.5135,2002-11-30 00:00:00,0.230576,FI-Jok,CRO
60.8986,23.5135,2002-12-31 00:00:00,0.0370536,FI-Jok,CRO
60.8986,23.5135,2003-01-31 00:00:00,0.000231328,FI-Jok,CRO
60.8986,23.5135,2003-02-28 00:00:00,0.00205341,FI-Jok,CRO
60.8986,23.5135,2003-03-31 00:00:00,0.0140784,FI-Jok,CRO
60.8986,23.5135,2003-04-30 00:00:00,0.136418,FI-Jok,CRO
60.8986,23.5135,2003-05-31 00:00:00,2.03414,FI-Jok,CRO
60.8986,23.5135,2003-06-30 00:00:00,6.5046,FI-Jok,CRO
60.8986,23.5135,2003-07-31 00:00:00,7.50291,FI-Jok,CRO
60.8986,23.5135,2003-08-31 00:00:00,5.84363,FI-Jok,CRO
60.8986,23.5135,2003-09-30 00:00:00,1.07565,FI-Jok,CRO
60.8986,23.5135,2003-10-31 00:00:00,0.572083,FI-Jok,CRO
60.8986,23.5135,2003-11-30 00:00:00,0.176995,FI-Jok,CRO
60.8986,23.5135,2003-12-31 00:00:00,0.0835201,FI-Jok,CRO
60.6418,23.9595,2009-01-31 00:00:00,0.693109,FI-Let,ENF
60.6418,23.9595,2009-02-28 00:00:00,2.04898,FI-Let,ENF
60.6418,23.9595,2009-03-31 00:00:00,4.40089,FI-Let,ENF
60.6418,23.9595,2009-04-30 00:00:00,7.49738,FI-Let,ENF
60.6418,23.9595,2009-05-31 00:00:00,9.53744,FI-Let,ENF
60.6418,23.9595,2009-06-30 00:00:00,9.15719,FI-Let,ENF
60.6418,23.9595,2009-07-31 00:00:00,8.98169,FI-Let,ENF
60.6418,23.9595,2009-08-31 00:00:00,7.59711,FI-Let,ENF
60.6418,23.9595,2009-09-30 00:00:00,6.28388,FI-Let,ENF
60.6418,23.9595,2009-10-31 00:00:00,2.0965,FI-Let,ENF
60.6418,23.9595,2009-11-30 00:00:00,0.496193,FI-Let,ENF
60.6418,23.9595,2009-12-31 00:00:00,0.0866852,FI-Let,ENF
60.6418,23.9595,2010-01-31 00:00:00,0.0,FI-Let,ENF
60.6418,23.9595,2010-02-28 00:00:00,0.0897414,FI-Let,ENF
60.6418,23.9595,2010-03-31 00:00:00,0.261567,FI-Let,ENF
60.6418,23.9595,2010-04-30 00:00:00,2.29789,FI-Let,ENF
60.6418,23.9595,2010-05-31 00:00:00,5.12496,FI-Let,ENF
60.6418,23.9595,2010-06-30 00:00:00,9.41923,FI-Let,ENF
60.6418,23.9595,2010-07-31 00:00:00,8.96761,FI-Let,ENF
60.6418,23.9595,2010-08-31 00:00:00,10.0527,FI-Let,ENF
60.6418,23.9595,2010-09-30 00:00:00,4.43307,FI-Let,ENF
60.6418,23.9595,2010-10-31 00:00:00,1.64757,FI-Let,ENF
60.6418,23.9595,2010-11-30 00:00:00,0.375216,FI-Let,ENF
60.6418,23.9595,2010-12-31 00:00:00,0.0125358,FI-Let,ENF
60.6418,23.9595,2011-01-31 00:00:00,0.147326,FI-Let,ENF
60.6418,23.9595,2011-02-28 00:00:00,0.0327716,FI-Let,ENF
60.6418,23.9595,2011-03-31 00:00:00,0.00232453,FI-Let,ENF
60.6418,23.9595,2011-04-30 00:00:00,2.50405,FI-Let,ENF
60.6418,23.9595,2011-05-31 00:00:00,5.96948,FI-Let,ENF
60.6418,23.9595,2011-06-30 00:00:00,9.79346,FI-Let,ENF
60.6418,23.9595,2011-07-31 00:00:00,9.5483,FI-Let,ENF
60.6418,23.9595,2011-08-31 00:00:00,8.44527,FI-Let,ENF
60.6418,23.9595,2011-09-30 00:00:00,5.29507,FI-Let,ENF
60.6418,23.9595,2011-10-31 00:00:00,2.30144,FI-Let,ENF
60.6418,23.9595,2011-11-30 00:00:00,0.810904,FI-Let,ENF
60.6418,23.9595,2011-12-31 00:00:00,0.188499,FI-Let,ENF
60.6418,23.9595,2012-01-31 00:00:00,0.0427685,FI-Let,ENF
60.6418,23.9595,2012-02-28 00:00:00,0.0637136,FI-Let,ENF
60.6418,23.9595,2012-03-31 00:00:00,0.89668,FI-Let,ENF
60.6418,23.9595,2012-04-30 00:00:00,2.08693,FI-Let,ENF
60.6418,23.9595,2012-05-31 00:00:00,6.22143,FI-Let,ENF
60.6418,23.9595,2012-06-30 00:00:00,9.15519,FI-Let,ENF
60.6418,23.9595,2012-07-31 00:00:00,11.3749,FI-Let,ENF
60.6418,23.9595,2012-08-31 00:00:00,8.82535,FI-Let,ENF
60.6418,23.9595,2012-09-30 00:00:00,5.2278,FI-Let,ENF
60.6418,23.9595,2012-10-31 00:00:00,1.78336,FI-Let,ENF
60.6418,23.9595,2012-11-30 00:00:00,0.498377,FI-Let,ENF
60.6418,23.9595,2012-12-31 00:00:00,0.0448493,FI-Let,ENF
67.9972,24.2092,2007-01-31 00:00:00,0.00320555,FI-Lom,WET
67.9972,24.2092,2007-02-28 00:00:00,0.0240692,FI-Lom,WET
67.9972,24.2092,2007-03-31 00:00:00,0.0993753,FI-Lom,WET
67.9972,24.2092,2007-04-30 00:00:00,0.187277,FI-Lom,WET
67.9972,24.2092,2007-05-31 00:00:00,0.340816,FI-Lom,WET
67.9972,24.2092,2007-06-30 00:00:00,3.61718,FI-Lom,WET
67.9972,24.2092,2007-07-31 00:00:00,6.1961,FI-Lom,WET
67.9972,24.2092,2007-08-31 00:00:00,4.26145,FI-Lom,WET
67.9972,24.2092,2007-09-30 00:00:00,0.654052,FI-Lom,WET
67.9972,24.2092,2007-10-31 00:00:00,0.0797993,FI-Lom,WET
67.9972,24.2092,2007-11-30 00:00:00,0.0504141,FI-Lom,WET
67.9972,24.2092,2007-12-31 00:00:00,0.00750198,FI-Lom,WET
67.9972,24.2092,2008-01-31 00:00:00,0.00816422,FI-Lom,WET
67.9972,24.2092,2008-02-28 00:00:00,0.0460146,FI-Lom,WET
67.9972,24.2092,2008-03-31 00:00:00,0.0859541,FI-Lom,WET
67.9972,24.2092,2008-04-30 00:00:00,0.0357501,FI-Lom,WET
67.9972,24.2092,2008-05-31 00:00:00,0.35173,FI-Lom,WET
67.9972,24.2092,2008-06-30 00:00:00,2.6205,FI-Lom,WET
67.9972,24.2092,2008-07-31 00:00:00,6.84018,FI-Lom,WET
67.9972,24.2092,2008-08-31 00:00:00,4.17724,FI-Lom,WET
67.9972,24.2092,2008-09-30 00:00:00,0.856394,FI-Lom,WET
67.9972,24.2092,2008-10-31 00:00:00,0.0530753,FI-Lom,WET
67.9972,24.2092,2008-11-30 00:00:00,0.0,FI-Lom,WET
67.9972,24.2092,2008-12-31 00:00:00,0.0,FI-Lom,WET
67.9972,24.2092,2009-01-31 00:00:00,4.66558e-06,FI-Lom,WET
67.9972,24.2092,2009-02-28 00:00:00,7.04873e-05,FI-Lom,WET
67.9972,24.2092,2009-03-31 00:00:00,0.0194103,FI-Lom,WET
67.9972,24.2092,2009-04-30 00:00:00,0.0549806,FI-Lom,WET
67.9972,24.2092,2009-05-31 00:00:00,0.114045,FI-Lom,WET
67.9972,24.2092,2009-06-30 00:00:00,3.76037,FI-Lom,WET
67.9972,24.2092,2009-07-31 00:00:00,7.30773,FI-Lom,WET
67.9972,24.2092,2009-08-31 00:00:00,4.6375,FI-Lom,WET
67.9972,24.2092,2009-09-30 00:00:00,1.0253,FI-Lom,WET
67.9972,24.2092,2009-10-31 00:00:00,0.0756367,FI-Lom,WET
67.9972,24.2092,2009-11-30 00:00:00,0.003816,FI-Lom,WET
67.9972,24.2092,2009-12-31 00:00:00,0.000655646,FI-Lom,WET
67.3624,26.6386,2001-01-31 00:00:00,0.00122784,FI-Sod,ENF
67.3624,26.6386,2001-02-28 00:00:00,0.0152626,FI-Sod,ENF
67.3624,26.6386,2001-03-31 00:00:00,0.0359269,FI-Sod,ENF
67.3624,26.6386,2001-04-30 00:00:00,0.147071,FI-Sod,ENF
67.3624,26.6386,2001-05-31 00:00:00,1.80442,FI-Sod,ENF
67.3624,26.6386,2001-06-30 00:00:00,4.85809,FI-Sod,ENF
67.3624,26.6386,2001-07-31 00:00:00,6.99031,FI-Sod,ENF
67.3624,26.6386,2001-08-31 00:00:00,4.80477,FI-Sod,ENF
67.3624,26.6386,2001-09-30 00:00:00,2.54653,FI-Sod,ENF
67.3624,26.6386,2001-10-31 00:00:00,0.732882,FI-Sod,ENF
67.3624,26.6386,2001-11-30 00:00:00,0.0408815,FI-Sod,ENF
67.3624,26.6386,2001-12-31 00:00:00,0.0025944,FI-Sod,ENF
67.3624,26.6386,2002-01-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2002-02-28 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2002-03-31 00:00:00,0.0413175,FI-Sod,ENF
67.3624,26.6386,2002-04-30 00:00:00,1.34827,FI-Sod,ENF
67.3624,26.6386,2002-05-31 00:00:00,3.0221,FI-Sod,ENF
67.3624,26.6386,2002-06-30 00:00:00,6.09836,FI-Sod,ENF
67.3624,26.6386,2002-07-31 00:00:00,7.89609,FI-Sod,ENF
67.3624,26.6386,2002-08-31 00:00:00,7.04193,FI-Sod,ENF
67.3624,26.6386,2002-09-30 00:00:00,3.17275,FI-Sod,ENF
67.3624,26.6386,2002-10-31 00:00:00,0.46319,FI-Sod,ENF
67.3624,26.6386,2002-11-30 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2002-12-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2003-01-31 00:00:00,0.00894993,FI-Sod,ENF
67.3624,26.6386,2003-02-28 00:00:00,0.0443449,FI-Sod,ENF
67.3624,26.6386,2003-03-31 00:00:00,0.119319,FI-Sod,ENF
67.3624,26.6386,2003-04-30 00:00:00,0.371863,FI-Sod,ENF
67.3624,26.6386,2003-05-31 00:00:00,2.9046,FI-Sod,ENF
67.3624,26.6386,2003-06-30 00:00:00,5.05529,FI-Sod,ENF
67.3624,26.6386,2003-07-31 00:00:00,5.27665,FI-Sod,ENF
67.3624,26.6386,2003-08-31 00:00:00,3.59387,FI-Sod,ENF
67.3624,26.6386,2003-09-30 00:00:00,2.45966,FI-Sod,ENF
67.3624,26.6386,2003-10-31 00:00:00,0.621011,FI-Sod,ENF
67.3624,26.6386,2003-11-30 00:00:00,0.153026,FI-Sod,ENF
67.3624,26.6386,2003-12-31 00:00:00,0.021415,FI-Sod,ENF
67.3624,26.6386,2004-01-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2004-02-28 00:00:00,0.078951,FI-Sod,ENF
67.3624,26.6386,2004-03-31 00:00:00,0.0807996,FI-Sod,ENF
67.3624,26.6386,2004-04-30 00:00:00,0.254004,FI-Sod,ENF
67.3624,26.6386,2004-05-31 00:00:00,2.32893,FI-Sod,ENF
67.3624,26.6386,2004-06-30 00:00:00,3.91257,FI-Sod,ENF
67.3624,26.6386,2004-07-31 00:00:00,7.18828,FI-Sod,ENF
67.3624,26.6386,2004-08-31 00:00:00,4.70426,FI-Sod,ENF
67.3624,26.6386,2004-09-30 00:00:00,2.54567,FI-Sod,ENF
67.3624,26.6386,2004-10-31 00:00:00,0.927361,FI-Sod,ENF
67.3624,26.6386,2004-11-30 00:00:00,0.0610912,FI-Sod,ENF
67.3624,26.6386,2004-12-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2005-01-31 00:00:00,0.00249789,FI-Sod,ENF
67.3624,26.6386,2005-02-28 00:00:00,0.156557,FI-Sod,ENF
67.3624,26.6386,2005-03-31 00:00:00,0.200538,FI-Sod,ENF
67.3624,26.6386,2005-04-30 00:00:00,0.675543,FI-Sod,ENF
67.3624,26.6386,2005-05-31 00:00:00,2.28094,FI-Sod,ENF
67.3624,26.6386,2005-06-30 00:00:00,4.9839,FI-Sod,ENF
67.3624,26.6386,2005-07-31 00:00:00,5.61068,FI-Sod,ENF
67.3624,26.6386,2005-08-31 00:00:00,5.37707,FI-Sod,ENF
67.3624,26.6386,2005-09-30 00:00:00,2.78346,FI-Sod,ENF
67.3624,26.6386,2005-10-31 00:00:00,0.751734,FI-Sod,ENF
67.3624,26.6386,2005-11-30 00:00:00,0.133267,FI-Sod,ENF
67.3624,26.6386,2005-12-31 00:00:00,0.000271389,FI-Sod,ENF
67.3624,26.6386,2006-01-31 00:00:00,0.0503224,FI-Sod,ENF
67.3624,26.6386,2006-02-28 00:00:00,0.0605849,FI-Sod,ENF
67.3624,26.6386,2006-03-31 00:00:00,0.0289095,FI-Sod,ENF
67.3624,26.6386,2006-04-30 00:00:00,0.385384,FI-Sod,ENF
67.3624,26.6386,2006-05-31 00:00:00,2.62043,FI-Sod,ENF
67.3624,26.6386,2006-06-30 00:00:00,5.25025,FI-Sod,ENF
67.3624,26.6386,2006-07-31 00:00:00,6.63072,FI-Sod,ENF
67.3624,26.6386,2006-08-31 00:00:00,4.72251,FI-Sod,ENF
67.3624,26.6386,2006-09-30 00:00:00,2.10566,FI-Sod,ENF
67.3624,26.6386,2006-10-31 00:00:00,0.472732,FI-Sod,ENF
67.3624,26.6386,2006-11-30 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2006-12-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2007-01-31 00:00:00,0.0,FI-Sod,ENF
67.3624,26.6386,2007-02-28 00:00:00,0.0171378,FI-Sod,ENF
67.3624,26.6386,2007-03-31 00:00:00,0.050427,FI-Sod,ENF
67.3624,26.6386,2007-04-30 00:00:00,0.530607,FI-Sod,ENF
67.3624,26.6386,2007-05-31 00:00:00,2.03583,FI-Sod,ENF
67.3624,26.6386,2007-06-30 00:00:00,4.4559,FI-Sod,ENF
67.3624,26.6386,2007-07-31 00:00:00,5.108,FI-Sod,ENF
67.3624,26.6386,2007-08-31 00:00:00,5.41478,FI-Sod,ENF
67.3624,26.6386,2007-09-30 00:00:00,2.32507,FI-Sod,ENF
67.3624,26.6386,2007-10-31 00:00:00,0.775561,FI-Sod,ENF
67.3624,26.6386,2007-11-30 00:00:00,0.183971,FI-Sod,ENF
67.3624,26.6386,2007-12-31 00:00:00,0.00507734,FI-Sod,ENF
67.3624,26.6386,2008-01-31 00:00:00,0.0302631,FI-Sod,ENF
67.3624,26.6386,2008-02-28 00:00:00,0.00560729,FI-Sod,ENF
67.3624,26.6386,2008-03-31 00:00:00,0.0454131,FI-Sod,ENF
67.3624,26.6386,2008-04-30 00:00:00,0.210341,FI-Sod,ENF
67.3624,26.6386,2008-05-31 00:00:00,1.69986,FI-Sod,ENF
67.3624,26.6386,2008-06-30 00:00:00,4.03399,FI-Sod,ENF
67.3624,26.6386,2008-07-31 00:00:00,5.55876,FI-Sod,ENF
67.3624,26.6386,2008-08-31 00:00:00,4.05519,FI-Sod,ENF
67.3624,26.6386,2008-09-30 00:00:00,2.56044,FI-Sod,ENF
67.3624,26.6386,2008-10-31 00:00:00,0.823942,FI-Sod,ENF
67.3624,26.6386,2008-11-30 00:00:00,0.094366,FI-Sod,ENF
67.3624,26.6386,2008-12-31 00:00:00,0.0108042,FI-Sod,ENF
67.3624,26.6386,2009-01-31 00:00:00,0.0190041,FI-Sod,ENF
67.3624,26.6386,2009-02-28 00:00:00,0.0103846,FI-Sod,ENF
67.3624,26.6386,2009-03-31 00:00:00,0.0864553,FI-Sod,ENF
67.3624,26.6386,2009-04-30 00:00:00,0.273181,FI-Sod,ENF
67.3624,26.6386,2009-05-31 00:00:00,2.54239,FI-Sod,ENF
67.3624,26.6386,2009-06-30 00:00:00,3.7896,FI-Sod,ENF
67.3624,26.6386,2009-07-31 00:00:00,4.64579,FI-Sod,ENF
67.3624,26.6386,2009-08-31 00:00:00,4.63989,FI-Sod,ENF
67.3624,26.6386,2009-09-30 00:00:00,2.45609,FI-Sod,ENF
67.3624,26.6386,2009-10-31 00:00:00,0.530582,FI-Sod,ENF
